,Active_School_Zone_Fl,Active_School_Zone_Fl_01,Amend_Supp_Fl,Amend_Supp_Fl_01,At_Intrsct_Fl,At_Intrsct_Fl_01,Cmv_Involv_Fl,Cmv_Involv_Fl_01,CrashDateFormated,Crash_Date,Crash_Fatal_Fl,Crash_Fatal_Fl_01,Crash_ID,Crash_Speed_Limit,Crash_Time,Day_of_Week,Death_Cnt,Hwy_Nbr,Hwy_Nbr_2,Hwy_Sys,Hwy_Sys_2,Incap_Injry_Cnt,Investigat_Arrv_Time,Investigat_Comp_Fl,Investigat_Comp_Fl_01,Investigat_Notify_Meth,Investigat_Notify_Time,Latitude,Local_Use,Located_Fl,Located_Fl_01,Longitude,Medical_Advisory_Fl,Medical_Advisory_Fl_01,Non_Injry_Cnt,Nonincap_Injry_Cnt,ORI_Number,Onsys_Fl,Onsys_Fl_01,Poss_Injry_Cnt,Private_Dr_Fl,Private_Dr_Fl_01,Report_Date,Road_Constr_Zone_Fl,Road_Constr_Zone_Fl_01,Road_Constr_Zone_Wrkr_Fl,Road_Constr_Zone_Wrkr_Fl_01,Rpt_Block_Num,Rpt_Hwy_Num,Rpt_Latitude,Rpt_Longitude,Rpt_Outside_City_Limit_Fl,Rpt_Outside_City_Limit_Fl_01,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Nbr,Rpt_Ref_Mark_Offset_Amt,Rpt_Sec_Block_Num,Rpt_Sec_Hwy_Num,Rpt_Sec_Street_Desc,Rpt_Sec_Street_Name,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Sfx,Rpt_Street_Desc,Rpt_Street_Name,Rpt_Street_Pfx,Rpt_Street_Sfx,Rr_Relat_Fl,Rr_Relat_Fl_01,Rural_Fl,Rural_Fl_01,Schl_Bus_Fl,Schl_Bus_Fl_01,Street_Name,Street_Name_2,Street_Nbr,Thousand_Damage_Fl,Thousand_Damage_Fl_01,Toll_Road_Fl,Toll_Road_Fl_01,Tot_Injry_Cnt,Txdot_Rptable_Fl,Txdot_Rptable_Fl_01,Unkn_Injry_Cnt
998,N,0,N,0,N,0,N,0,2013-03-19 12:22:00,3/19/2013,N,0,13189536,45,12:22 PM,TUE,0,,,,,0,12:41 PM,Y,1,DISPATCHED,12:22 PM,29.64678692,0,Y,1,-95.56548259,N,0,5,0,TX1010000,N,0,0,N,0,3/19/2013,N,0,N,0,12100,,,,Y,1,,,,,,,,BRIGHTON,,LN,,MURPHY,,RD,N,0,Y,1,N,0,MURPHY RD,,,Y,1,N,0,0,Y,1,0
1023,N,0,N,0,N,0,N,0,2013-03-23 15:46:00,3/23/2013,N,0,13192218,40,3:46 PM,SAT,0,,,,,0,3:51 PM,Y,1,DISPATCHED,3:46 PM,33.00927195,,Y,1,-96.64189878,N,0,0,0,TX0430600,N,0,0,N,0,3/23/2013,N,0,N,0,4900,,,,N,0,,,,,,,,PLANO,E,PKWY,,14TH,,ST,N,0,N,0,N,0,14TH ST,,,Y,1,N,0,0,Y,1,1
1038,N,0,N,0,N,0,N,0,2013-03-21 09:50:00,3/21/2013,N,0,13194644,45,9:50 AM,THU,0,289,,SH,,0,9:57 AM,Y,1,DISPATCHED,9:53 AM,,,N,0,,N,0,1,0,TX0430400,Y,1,2,N,0,3/21/2013,Y,1,Y,1,7500,289,,,N,0,,,,,,,,ROLATER,,RD,,PRESTON,,RD,N,0,N,0,N,0,SH0289,,,Y,1,N,0,2,Y,1,0
1039,N,0,N,0,N,0,N,0,2013-03-16 12:00:00,3/16/2013,N,0,13194736,0,12:00 PM,SAT,0,1960,,FM,,0,12:14 PM,Y,1,DISPATCHED,12:13 PM,,,N,0,,N,0,3,0,TX1010900,Y,1,0,Y,1,3/20/2013,N,0,N,0,9805,1960,,,N,0,,,,,19700,,HWY 59 SOUTH SERVICE,WHITAKER,,,,NOT REPORTED,,,N,0,N,0,N,0,FM1960,,,Y,1,N,0,0,N,0,0
1041,N,0,N,0,N,0,N,0,2013-03-29 03:00:00,3/29/2013,N,0,13195228,10,3:00 AM,FRI,0,,,,,0,3:29 AM,Y,1,DISPATCHED,3:15 AM,,,N,0,,N,0,0,0,TXHPD0000,N,0,0,Y,1,3/29/2013,N,0,N,0,2800,,,,N,0,,,,,18700,,,JOHN F KENNEDY,,BLVD,CONCRETE,TERMINAL,N,RD,N,0,N,0,N,0,N TERMINAL RD,,,Y,1,N,0,0,N,0,1
1060,N,0,N,0,Y,1,N,0,2013-03-22 17:45:00,3/22/2013,N,0,13199278,30,5:45 PM,FRI,0,,,,,0,5:48 PM,Y,1,DISPATCH,5:45 PM,,,N,0,,N,0,1,0,TX1012300,N,0,1,N,0,3/22/2013,N,0,N,0,800,,,,N,0,,,,,100,,,HOLDERRIETH,,DR,,800 MAIN ST,W,ST,N,0,N,0,N,0,W 800 MAIN ST ST,HOLDERRIETH DR,,Y,1,N,0,1,Y,1,0
1081,N,0,N,0,N,0,N,0,2013-04-01 16:40:00,4/1/2013,N,0,13201182,40,4:40 PM,MON,0,,,,,0,5:09 PM,Y,1,DISPATCH,4:44 PM,33.01904478,,Y,1,-97.71662795,N,0,1,0,,N,0,0,N,0,4/2/2013,N,0,N,0,,3690,33.0191,-97.71663000000001,Y,1,,,,,,3971,,NOT REPORTED,,,,NOT REPORTED,,,N,0,Y,1,N,0,COUNTY ROAD 3690,,1744.0,Y,1,N,0,0,Y,1,0
1109,N,0,N,0,N,0,N,0,2013-04-03 20:35:00,4/3/2013,N,0,13203303,35,8:35 PM,WED,0,,,,,0,8:52 PM,Y,1,DISPATCHED,8:42 PM,32.99779681,,Y,1,-96.79362323,N,0,1,0,TX0000006,N,0,0,N,0,4/5/2013,N,0,N,0,18000,,,,N,0,,,,,,,,FRANKFORD,,RD,,DAVENPORT,,,N,0,N,0,N,0,DAVENPORT RD,FRANKFORD RD,18096.0,Y,1,N,0,0,Y,1,0
1163,N,0,N,0,Y,1,N,0,2013-03-23 15:27:00,3/23/2013,N,0,13208957,30,3:27 PM,SAT,0,,,,,0,3:53 PM,Y,1,DISPATCHED,3:28 PM,27.48048539,,Y,1,-99.46231215,N,0,1,0,TX2400100,N,0,0,N,0,3/23/2013,N,0,N,0,3200,,,,N,0,,,,,,,,PINE,,,,EJIDO,,AVE,N,0,N,0,N,0,S EJIDO AVE,PINE ST,1899.0,N,0,N,0,0,N,0,1
1177,N,0,N,0,N,0,N,0,2013-04-08 11:30:00,4/8/2013,N,0,13210813,30,11:30 AM,MON,0,,,,,0,8:34 AM,Y,1,DISPATCHED,8:11 AM,33.20590243,,Y,1,-97.14316688,N,0,0,0,TX0610200,N,0,0,N,0,4/9/2013,N,0,N,0,1000,,,,N,0,,,,,1000,,,FANNIN,,,,BEATY,,ST,N,0,N,0,N,0,BEATTY ST,,956.0,Y,1,N,0,0,Y,1,1
1179,N,0,N,0,N,0,N,0,2013-03-28 15:40:00,3/28/2013,N,0,13211290,45,3:40 PM,THU,0,,,,,0,3:59 PM,Y,1,FLAGGED DOWN,3:59 PM,30.06511009,0,Y,1,-95.43807741,N,0,3,0,TX1010000,N,0,0,N,0,3/28/2013,N,0,N,0,1500,,,,Y,1,,,,,,45,,NOT REPORTED,,,,LOUETTA LOOP EAST,,,N,0,Y,1,N,0,LOUETTA RD,,1500.0,Y,1,N,0,0,Y,1,0
1182,N,0,N,0,N,0,N,0,2013-03-26 21:27:00,3/26/2013,N,0,13211758,5,9:27 PM,TUE,0,,,,,0,9:28 PM,Y,1,DISPATCHED,9:27 PM,,,N,0,,N,0,2,0,TX1013200,N,0,0,Y,1,3/26/2013,N,0,N,0,4371,,,,N,0,,,,,4371,,UH PARKING LOT 6B,WHEELER,,ST,UH PARKING LOT 6B,WHEELER,,ST,N,0,N,0,N,0,WHEELER ST,,,Y,1,N,0,0,N,0,0
1190,N,0,Y,1,N,0,N,0,2013-04-06 01:58:00,4/6/2013,N,0,13212379,30,1:58 AM,SAT,0,,,,,0,3:02 AM,Y,1,SAN JACINTO SO,2:16 AM,30.32482028,,Y,1,-95.19646738,N,0,7,0,,N,0,0,N,0,5/7/2015,N,0,N,0,,,30.325740000000003,-95.19676,Y,1,,,,,,105,,NOT REPORTED,,,,LEE TURNER,,RD,N,0,Y,1,N,0,LEE TURNER RD,,75.0,Y,1,N,0,0,Y,1,0
1229,N,0,N,0,Y,1,N,0,2013-04-03 09:50:00,4/3/2013,N,0,13215551,45,9:50 AM,WED,0,,,,,0,10:02 AM,Y,1,DISPATCHED,10:02 AM,29.8130248,0,Y,1,-95.75224299,N,0,2,0,TX1010000,N,0,0,N,0,4/3/2013,N,0,N,0,,,,,Y,1,,,,,,,,KATY BRIAR,,LN,,MASON,,RD,N,0,Y,1,N,0,N MASON RD,KATYBRIAR LN,,Y,1,N,0,0,Y,1,0
1237,N,0,N,0,N,0,N,0,2013-04-07 12:21:00,4/7/2013,N,0,13216840,30,12:21 PM,SUN,0,,,,,0,12:24 PM,Y,1,DISPATCH,12:23 PM,30.35466405,,Y,1,-97.7568912,N,0,5,0,TX2270100,N,0,0,N,0,4/7/2013,N,0,N,0,7000,,,,N,0,,,,,,,,FAR WEST,,BLVD,,HART,,LN,N,0,N,0,N,0,HART LN,,7082.0,Y,1,N,0,0,Y,1,0
1242,N,0,N,0,N,0,N,0,2013-03-28 06:52:00,3/28/2013,N,0,13217119,70,6:52 AM,THU,0,,,,,0,7:05 AM,Y,1,DISPATCH,6:59 AM,,,N,0,,N,0,1,0,,N,0,1,N,0,4/3/2013,N,0,N,0,,,33.01003,-96.82951,N,0,N,F,820,100.0,,,,NOT REPORTED,,,,PRESIDENT GEORGE BUSH TURNPIKE,,,N,0,N,0,N,0,PRESIDENT GEORGE BUSH TURNPIKE,NOT REPORTED,,Y,1,Y,1,1,Y,1,0
1260,N,0,N,0,N,0,N,0,2013-04-08 10:18:00,4/8/2013,N,0,13219168,45,10:18 AM,MON,0,,,,,0,10:49 AM,Y,1,DISPATCHED,10:35 AM,32.73172262,,Y,1,-97.04604414,N,0,2,0,TX0571200,N,0,0,N,0,4/8/2013,N,0,N,0,800,,,,N,0,,,,,2600,,,OSLER,,,,GREAT SOUTHWEST,S,PKWY,N,0,N,0,N,0,S GREAT SOUTHWEST PKWY,,,Y,1,N,0,0,Y,1,0
1297,N,0,N,0,N,0,N,0,2013-03-29 10:52:00,3/29/2013,N,0,13222098,20,10:52 AM,FRI,0,,,,,0,10:52 AM,Y,1,DISPATCHED,10:52 AM,29.99085308,0,Y,1,-95.48713070000001,N,0,3,0,TX1010000,N,0,0,N,0,3/29/2013,N,0,N,0,14869,,,,Y,1,,,,,4159,1960,,WEST FM 1960,,,,BAMMEL NORTH HOUSTON,,,N,0,Y,1,N,0,BAMMEL NORTH HOUSTON RD,,,Y,1,N,0,0,Y,1,0
1298,N,0,N,0,N,0,N,0,2013-04-08 09:35:00,4/8/2013,N,0,13222223,40,9:35 AM,MON,0,,,,,0,10:05 AM,Y,1,DISPATCHED,9:48 AM,29.87220983,0,Y,1,-95.12828964,N,0,0,0,TX1010000,N,0,0,N,0,4/8/2013,N,0,N,0,10600,,,,Y,1,,,,,,,,BEAUMONT,,HWY,,SHELDON,,,N,0,Y,1,N,0,SHELDON RD,,10776.0,Y,1,N,0,0,Y,1,1
1307,N,0,N,0,N,0,N,0,2013-04-15 07:00:00,4/15/2013,N,0,13224661,55,7:00 AM,MON,0,,,,,0,8:05 AM,Y,1,DISPATCHED,7:41 AM,29.94791132,,Y,1,-95.40646537,N,0,2,0,TXHPD0000,N,0,0,N,0,4/15/2013,N,0,N,0,2,,,,N,0,,,,,,,,GREENSPOINT,,DR,,NORTH SAM HOUSTON E,N,PKWY,N,0,N,0,N,0,NORTHCHASE DR,,,Y,1,Y,1,0,Y,1,0
1316,N,0,N,0,N,0,N,0,2013-04-13 14:31:00,4/13/2013,N,0,13226027,20,2:31 PM,SAT,0,,,,,0,2:40 PM,Y,1,DISPATCHED,2:32 PM,25.90306886,,Y,1,-97.47146887,N,0,0,0,TX0310100,N,0,4,N,0,4/13/2013,N,0,N,0,500,,,,N,0,,,,,0,,,ROSLYN,,CT,,AVENIDA DE LA PLATA,,,N,0,N,0,N,0,AVENIDA DE LA PLATA,,577.0,Y,1,N,0,4,Y,1,0
1328,N,0,N,0,N,0,N,0,2013-04-05 17:28:00,4/5/2013,N,0,13227147,30,5:28 PM,FRI,0,,,,,0,5:41 PM,Y,1,DISPATCHED,5:30 PM,33.15023131,,Y,1,-96.82265446,N,0,5,0,TX0430400,N,0,0,N,0,4/5/2013,N,0,N,0,7000,,,,N,0,,,,,,,,SIXTH,,ST,,MAIN,,ST,N,0,N,0,N,0,MAIN ST,S 6TH ST,,Y,1,N,0,0,Y,1,0
1334,N,0,N,0,N,0,N,0,2013-03-31 21:39:00,3/31/2013,N,0,13227931,30,9:39 PM,SUN,0,,,,,0,9:47 PM,N,0,DISPATCH,9:40 PM,31.78135321,,Y,1,-106.46630990000001,N,0,2,0,TX0710200,N,0,0,N,0,3/31/2013,N,0,N,0,2500,,,,N,0,,,,,1000,,,ROSEWOOD,,,,PERSHING,,DR,N,0,N,0,N,0,PERSHING DR,,2587.0,N,0,N,0,0,N,0,1
1351,N,0,N,0,N,0,N,0,2013-04-19 18:30:00,4/19/2013,N,0,13229600,60,6:30 PM,FRI,0,10,,IH,,0,10:47 PM,Y,1,DISPATCHER,10:40 PM,,,N,0,,N,0,0,0,TXHPD0000,Y,1,1,N,0,4/19/2013,N,0,N,0,2300,10,,,N,0,,,,,,,,TAYLOR,,,,KATY,W,FWY,N,0,N,0,N,0,IH0010,,,Y,1,N,0,1,Y,1,1
1381,N,0,N,0,N,0,N,0,2013-04-07 08:45:00,4/7/2013,N,0,13232876,60,8:45 AM,SUN,0,,,,,0,9:31 AM,Y,1,DISPATCHED,8:59 AM,32.77404097,,Y,1,-98.87406024,N,0,2,0,,N,0,0,N,0,4/7/2013,N,0,N,0,,176,32.774029999999996,-98.87402,Y,1,,,,,,287,,NOT REPORTED,,,,NOT REPORTED,,,N,0,Y,1,N,0,COUNTY ROAD 176,,1072.0,Y,1,N,0,0,Y,1,0
1384,N,0,N,0,N,0,N,0,2013-04-12 18:53:00,4/12/2013,N,0,13232991,40,6:53 PM,FRI,0,,,,,0,6:57 PM,Y,1,PHONE,6:53 PM,30.45725727,,Y,1,-97.65083409,N,0,3,0,TX2270900,N,0,0,N,0,4/12/2013,N,0,N,0,1200,,,,N,0,,,,,,,,GRAND AVENUE PKWY,,,,PFLUGERVILLE PKWY,W,,N,0,N,0,N,0,W PFLUGERVILLE LOOP,GRAND AVENUE PKWY,1276.0,Y,1,N,0,0,Y,1,0
1422,N,0,N,0,N,0,N,0,2013-04-25 12:30:00,4/25/2013,N,0,13238378,35,12:30 PM,THU,0,,,,,0,12:35 PM,Y,1,DISPATCH,12:31 PM,29.72211931,,Y,1,-95.51224014,N,0,0,0,TXHPD0000,N,0,2,N,0,4/25/2013,N,0,N,0,8400,,,,N,0,,,,,3900,,,WESTHOLME,,RD,,WESTPARK,,,N,0,N,0,N,0,WESTPARK DR,,8395.0,Y,1,N,0,2,Y,1,0
1424,N,0,N,0,N,0,N,0,2013-04-09 16:00:00,4/9/2013,N,0,13238823,35,4:00 PM,TUE,0,,,,,0,4:16 PM,Y,1,RADIO DISPATCH,4:12 PM,29.55880473,,Y,1,-95.62646917,N,0,2,0,TX0790500,N,0,0,N,0,4/11/2013,N,0,N,0,5400,,,,N,0,,,,,5300,,,DYNASTY,,PL,,COMMONWEALTH,,BLVD,N,0,N,0,N,0,COMMONWEALTH BLVD,,,Y,1,N,0,0,Y,1,0
1441,N,0,N,0,N,0,N,0,2013-04-27 23:45:00,4/27/2013,N,0,13240360,60,11:45 PM,SAT,0,67,,US,,0,12:15 AM,Y,1,DISPATCHER,12:10 AM,,,N,0,,N,0,5,0,TX0000006,Y,1,2,N,0,4/28/2013,N,0,N,0,7900,67,,,N,0,,,,,,,,WHEATLAND,,RD,,M D LOVE,,FWY,N,0,N,0,N,0,US0067,,,Y,1,N,0,2,Y,1,0
1445,N,0,Y,1,Y,1,N,0,2013-04-25 17:40:00,4/25/2013,N,0,13241485,40,5:40 PM,THU,0,,,,,0,5:50 PM,Y,1,DISPATCHED,5:40 PM,,,N,0,,N,0,2,0,TX0570400,N,0,0,N,0,4/25/2013,N,0,N,0,2200,,,,N,0,,,,,1000,,,NIX,,RD,,BELT TLINE,E,RD,N,0,N,0,N,0,E BELT TLINE RD,NIX RD,,Y,1,N,0,0,Y,1,0
1446,N,0,Y,1,N,0,N,0,2013-04-20 18:10:00,4/20/2013,N,0,13241584,40,6:10 PM,SAT,0,,,,,0,7:04 PM,Y,1,BRYAN DPS RADIO,6:43 PM,30.68498552,,Y,1,-96.27873455,N,0,0,0,,N,0,1,N,0,6/29/2013,N,0,N,0,,,30.68498,-96.27875,Y,1,,,,,,1179,,NOT REPORTED,,,,STEEPHOLLOW,,RD,N,0,Y,1,N,0,STEEP HOLLOW RD,,8339.0,Y,1,N,0,1,Y,1,0
1455,N,0,N,0,N,0,N,0,2013-04-19 08:31:00,4/19/2013,N,0,13242569,0,8:31 AM,FRI,0,,,,,0,8:32 AM,Y,1,ARRIVED JUST AFTER C,8:32 AM,,,N,0,,N,0,3,0,TX2461700,N,0,0,Y,1,4/22/2013,N,0,N,0,3300,,,,N,0,,,,,900,,,KETTERING,,DR,PRIVATE DRIVE WITHIN A PARKING LOT,BAGDAD,S,RD,N,0,N,0,N,0,S BAGDAD RD,,,Y,1,N,0,0,N,0,0
1456,N,0,N,0,N,0,N,0,2013-04-07 13:28:00,4/7/2013,N,0,13242574,30,1:28 PM,SUN,0,,,,,0,1:38 PM,Y,1,DISPATCHED,1:29 PM,33.11241328,,Y,1,-96.78048256,N,0,2,0,TX0430400,N,0,0,N,0,4/7/2013,N,0,N,0,4202,,,,N,0,,,,,,,,TAPPAITO SPRINGS,,LN,,WHITEFISH LAKE,,DR,N,0,N,0,N,0,WHITEFISH LAKE DR,,4129.0,Y,1,N,0,0,Y,1,0
1477,N,0,N,0,N,0,N,0,2013-04-30 15:14:00,4/30/2013,N,0,13244643,40,3:14 PM,TUE,0,,,,,0,3:17 PM,Y,1,DISPATCHED,3:17 PM,32.80642405,,Y,1,-96.84599901,N,0,0,2,tx0000006,N,0,1,N,0,4/30/2013,N,0,N,0,2700,,,,N,0,,,,,1200,,,DOLTON,,DR,,IRVING,,BLVD,N,0,N,0,N,0,IRVING BLVD,,,Y,1,N,0,3,Y,1,0
1493,N,0,N,0,N,0,N,0,2013-04-21 19:01:00,4/21/2013,N,0,13246923,25,7:01 PM,SUN,0,,,,,0,7:15 PM,Y,1,DPS HOUSTON DISPATCH,7:02 PM,30.40930868,,Y,1,-95.42761491,N,0,3,0,,N,0,1,N,0,4/24/2013,N,0,N,0,,,30.4093,-95.42768000000001,Y,1,,,,,,,,CREEK,,PKWY,,CAMP CREEK,,WAY,N,0,Y,1,N,0,CAMP CREEK WAY,,11268.0,N,0,N,0,1,Y,1,0
1498,N,0,N,0,N,0,N,0,2013-04-24 18:00:00,4/24/2013,N,0,13247563,0,6:00 PM,WED,0,,,,,0,8:21 PM,N,0,DISPATCHED,8:19 PM,,,N,0,,N,0,0,0,TX1880100,N,0,0,Y,1,4/24/2013,N,0,N,0,2900,,,,N,0,,,,,2300,,,LONGHORN,,TRL,REAR DRIVEWAY,BIRIMGHAM,S,ST,N,0,N,0,N,0,S BIRIMGHAM ST,,,N,0,N,0,0,N,0,1
1508,N,0,N,0,N,0,N,0,2013-05-01 08:35:00,5/1/2013,N,0,13249131,-1,8:35 AM,WED,0,,,,,0,8:40 AM,Y,1,DISPATCHED,8:35 AM,,,N,0,,N,0,1,0,TX1830100,N,0,0,Y,1,5/1/2013,N,0,N,0,1100,,,,N,0,,,,,600,,,PHIFFER,,ST,PANOLA APARTMENTS PARKING LOT,ADAMS,S,ST,N,0,N,0,N,0,S ADAMS ST,,,N,0,N,0,0,N,0,0
1511,N,0,N,0,N,0,N,0,2013-03-27 20:45:00,3/27/2013,N,0,13249238,10,8:45 PM,WED,0,,,,,0,10:20 PM,Y,1,HPD DISPATCH,10:20 PM,,FSGI,N,0,,N,0,0,0,TXHPD0000,N,0,0,Y,1,4/26/2013,N,0,N,0,8849,,,,N,0,,,,,8800,,,BRARSMONT,,DR,PARKING LOT ASPHALT,BRAESMONT,,DR,N,0,N,0,N,0,BRAESMONT DR,,,Y,1,N,0,0,N,0,1
1520,N,0,N,0,Y,1,N,0,2013-04-29 16:31:00,4/29/2013,N,0,13250005,35,4:31 PM,MON,0,,,,,0,4:57 PM,Y,1,DISPATCHED,4:35 PM,30.11488469,,Y,1,-94.15766339,N,0,1,0,TX1230100,N,0,5,N,0,4/29/2013,N,0,N,0,5000,,,,N,0,,,,,3600,,,KIPLING,,,,FOLSOM,,,N,0,N,0,N,0,FOLSOM DR,KIPLING DR,4999.0,Y,1,N,0,5,Y,1,0
